sce00250.txt	sce00051.txt	0.364583	32	0.267176	96.1
sce00250.txt	sce00052.txt	0.810811	27	0.416667	73.494
sce00250.txt	sce00053.txt	1.0	2	1.0	8.683
sce00250.txt	sce00061.txt	0.896552	26	0.541667	46.894
sce00250.txt	sce00062.txt	1.0	6	0.6	14.499
sce00250.txt	sce00071.txt	0.692308	24	0.435484	53.329
sce00250.txt	sce00100.txt	1.0	13	0.419355	30.366
sce00250.txt	sce00130.txt	1.0	6	0.461538	19.214
sce00250.txt	sce00190.txt	0.264706	12	0.173077	58.739
sce00250.txt	sce00220.txt	0.675	27	0.428571	81.247
sce00250.txt	sce00230.txt	0.6875	66	0.352941	252.905
sce00250.txt	sce00240.txt	0.340659	30	0.206667	134.163
sce00260.txt	sce00010.txt	0.474359	27	0.218935	255.004
sce00260.txt	sce00020.txt	0.692308	41	0.495413	122.748
sce00260.txt	sce00030.txt	0.269231	18	0.156716	141.814
sce00260.txt	sce00040.txt	1.0	6	0.4	25.33
sce00260.txt	sce00051.txt	0.461538	35	0.327273	99.741
sce00260.txt	sce00052.txt	0.702703	24	0.329114	79.39
sce00260.txt	sce00053.txt	1.0	2	0.666667	9.886
sce00260.txt	sce00061.txt	0.724138	21	0.446809	48.886
sce00260.txt	sce00062.txt	1.0	6	0.3	15.597
sce00260.txt	sce00071.txt	0.461538	15	0.290323	62.964
sce00260.txt	sce00100.txt	1.0	13	0.288889	33.524
sce00260.txt	sce00130.txt	1.0	6	0.545455	21.655
sce00260.txt	sce00190.txt	0.294118	20	0.196078	59.461
sce00260.txt	sce00220.txt	0.825	33	0.540984	75.317
sce00260.txt	sce00230.txt	0.775641	60	0.35503	270.278
sce00260.txt	sce00240.txt	0.589744	43	0.377049	142.767
sce00260.txt	sce00250.txt	0.512821	31	0.298507	108.566
sce00270.txt	sce00010.txt	0.540984	47	0.278481	384.784
sce00270.txt	sce00020.txt	0.697802	59	0.466667	181.507
sce00270.txt	sce00030.txt	0.648148	70	0.538462	248.194
sce00270.txt	sce00040.txt	1.0	6	0.428571	44.117
sce00270.txt	sce00051.txt	0.591837	58	0.442748	162.278
sce00270.txt	sce00052.txt	0.756757	21	0.28866	132.512
sce00270.txt	sce00053.txt	1.0	2	1.0	13.373
sce00270.txt	sce00061.txt	0.896552	26	0.45614	68.444
sce00270.txt	sce00062.txt	1.0	6	0.545455	20.416
sce00270.txt	sce00071.txt	0.794872	28	0.525424	101.832
sce00270.txt	sce00100.txt	1.0	13	0.361111	43.616
sce00270.txt	sce00130.txt	1.0	6	0.461538	29.475
sce00270.txt	sce00190.txt	0.382353	26	0.165605	75.901
sce00270.txt	sce00220.txt	0.8625	34	0.441558	121.29
sce00270.txt	sce00230.txt	0.704918	78	0.361345	462.846
sce00270.txt	sce00240.txt	0.631868	53	0.413043	246.871
sce00270.txt	sce00250.txt	0.5	46	0.315789	185.271
sce00270.txt	sce00260.txt	0.775641	53	0.491803	234.533
sce00280.txt	sce00010.txt	0.777778	4	0.5	91.127
sce00280.txt	sce00020.txt	0.888889	6	0.5	48.673
sce00280.txt	sce00030.txt	0.888889	6	0.5	38.135
sce00280.txt	sce00040.txt	0.666667	2	0.5	7.242
sce00280.txt	sce00051.txt	1.0	6	0.45	28.276
sce00280.txt	sce00052.txt	1.0	6	1.0	22.644
sce00280.txt	sce00053.txt	1.0	2	0.666667	3.773
sce00280.txt	sce00061.txt	0.555556	4	0.185185	19.894
sce00280.txt	sce00062.txt	0.5	2	0.333333	7.14
sce00280.txt	sce00071.txt	1.0	6	1.0	36.113
sce00280.txt	sce00100.txt	0.444444	2	0.266667	16.297
sce00280.txt	sce00130.txt	0.666667	2	0.571429	9.826
sce00280.txt	sce00190.txt	0.888889	6	0.470588	25.153
sce00280.txt	sce00220.txt	0.888889	6	0.4	25.993
sce00280.txt	sce00230.txt	1.0	6	0.36	67.777
sce00280.txt	sce00240.txt	1.0	6	0.428571	36.007
sce00280.txt	sce00250.txt	1.0	6	0.473684	35.53
sce00280.txt	sce00260.txt	1.0	6	0.230769	38.753
sce00280.txt	sce00270.txt	0.888889	6	0.25	60.154
sce00290.txt	sce00010.txt	0.863636	9	0.76	109.735
sce00290.txt	sce00020.txt	0.727273	11	0.533333	75.079
sce00290.txt	sce00030.txt	0.636364	14	0.466667	48.503
sce00290.txt	sce00040.txt	1.0	6	0.545455	10.073
sce00290.txt	sce00051.txt	0.954545	21	0.488372	38.237
sce00290.txt	sce00052.txt	0.545455	9	0.363636	28.665
sce00290.txt	sce00053.txt	1.0	2	1.0	4.843
sce00290.txt	sce00061.txt	0.590909	13	0.361111	28.131
sce00290.txt	sce00062.txt	0.833333	5	0.416667	7.825
sce00290.txt	sce00071.txt	0.545455	8	0.3	27.825
sce00290.txt	sce00100.txt	0.230769	1	0.136364	15.447
sce00290.txt	sce00130.txt	0.833333	5	0.454545	13.744
sce00290.txt	sce00190.txt	0.363636	8	0.235294	41.65
sce00290.txt	sce00220.txt	0.818182	18	0.5	34.051
sce00290.txt	sce00230.txt	1.0	22	0.536585	93.669
sce00290.txt	sce00240.txt	0.954545	21	0.552632	42.959
sce00290.txt	sce00250.txt	0.636364	10	0.35	43.431
sce00290.txt	sce00260.txt	0.909091	10	0.740741	55.706
sce00290.txt	sce00270.txt	0.863636	19	0.463415	79.012
sce00290.txt	sce00280.txt	0.555556	3	0.277778	18.189
sce00040.txt	sce00010.txt	1.0	6	0.545455	58.241
sce00040.txt	sce00020.txt	1.0	6	0.75	25.356
sce00040.txt	sce00030.txt	1.0	6	0.461538	37.703
sce00300.txt	sce00010.txt	1.0	8	0.666667	113.127
sce00300.txt	sce00020.txt	1.0	8	0.454545	67.053
sce00300.txt	sce00030.txt	1.0	8	0.4	62.952
sce00300.txt	sce00040.txt	1.0	6	1.0	12.017
sce00300.txt	sce00051.txt	1.0	8	0.4	42.146
sce00300.txt	sce00052.txt	0.8	4	0.470588	33.843
sce00300.txt	sce00053.txt	1.0	2	1.0	4.397
sce00300.txt	sce00061.txt	0.7	6	0.233333	23.716
sce00300.txt	sce00062.txt	0.666667	4	0.571429	6.979
sce00300.txt	sce00071.txt	0.8	3	0.347826	31.272
sce00300.txt	sce00100.txt	1.0	8	0.909091	15.201
sce00300.txt	sce00130.txt	0.833333	5	0.833333	10.493
sce00300.txt	sce00190.txt	0.5	5	0.2	30.956
sce00300.txt	sce00220.txt	0.8	6	0.307692	32.392
sce00300.txt	sce00230.txt	1.0	8	0.3125	122.514
sce00300.txt	sce00240.txt	1.0	8	0.4	62.561
sce00300.txt	sce00250.txt	0.9	8	0.28125	46.445
sce00300.txt	sce00260.txt	1.0	8	0.277778	63.635
sce00300.txt	sce00270.txt	1.0	8	0.263158	101.194
sce00300.txt	sce00280.txt	0.555556	3	0.416667	18.674
sce00300.txt	sce00290.txt	0.8	6	0.333333	27.953
sce00310.txt	sce00010.txt	1.0	3	0.555556	42.44
sce00310.txt	sce00020.txt	1.0	3	0.384615	28.466
sce00310.txt	sce00030.txt	1.0	3	0.333333	22.233
sce00310.txt	sce00040.txt	0.8	3	0.8	4.254
sce00310.txt	sce00051.txt	1.0	3	0.25	15.915
sce00310.txt	sce00052.txt	1.0	3	0.714286	13.06
sce00310.txt	sce00053.txt	0.5	1	0.5	1.809
sce00310.txt	sce00061.txt	0.8	3	0.210526	8.442
sce00310.txt	sce00062.txt	0.8	3	0.8	3.098
sce00310.txt	sce00071.txt	0.8	2	0.4	11.167
sce00310.txt	sce00100.txt	0.8	2	0.571429	5.77
sce00310.txt	sce00130.txt	0.6	2	0.6	4.425
sce00310.txt	sce00190.txt	0.8	3	0.307692	10.314
sce00310.txt	sce00220.txt	1.0	3	0.25	12.873
sce00310.txt	sce00230.txt	1.0	3	0.5	40.576
sce00310.txt	sce00240.txt	1.0	3	0.714286	21.939
sce00310.txt	sce00250.txt	1.0	3	0.3125	18.668
sce00310.txt	sce00260.txt	1.0	3	0.5	22.509
sce00310.txt	sce00270.txt	1.0	3	0.5	35.46
sce00310.txt	sce00280.txt	0.6	2	0.333333	7.646
sce00310.txt	sce00290.txt	0.8	3	0.333333	8.166
sce00310.txt	sce00300.txt	0.6	2	0.428571	13.876
sce00330.txt	sce00010.txt	0.666667	9	0.518519	134.718
sce00330.txt	sce00020.txt	0.809524	17	0.386364	61.777
sce00330.txt	sce00030.txt	0.904762	19	0.351852	84.666
sce00330.txt	sce00040.txt	1.0	6	0.6	14.765
sce00330.txt	sce00051.txt	0.952381	20	0.307692	58.026
sce00330.txt	sce00052.txt	0.714286	12	0.535714	45.396
sce00330.txt	sce00053.txt	1.0	2	1.0	4.67
sce00330.txt	sce00061.txt	0.52381	11	0.366667	23.256
sce00330.txt	sce00062.txt	0.666667	4	0.307692	6.577
sce00330.txt	sce00071.txt	0.52381	5	0.255814	35.19
sce00330.txt	sce00100.txt	0.692308	5	0.375	13.776
sce00330.txt	sce00130.txt	1.0	6	0.75	10.419
sce00330.txt	sce00190.txt	0.47619	10	0.285714	29.767
sce00330.txt	sce00220.txt	0.714286	12	0.394737	46.403
sce00330.txt	sce00230.txt	1.0	21	0.362069	151.504
sce00330.txt	sce00240.txt	0.952381	20	0.487805	81.389
sce00330.txt	sce00250.txt	0.952381	20	0.512821	67.788
sce00330.txt	sce00260.txt	0.857143	18	0.327273	71.062
sce00330.txt	sce00270.txt	1.0	21	0.388889	129.573
sce00330.txt	sce00280.txt	0.666667	4	0.352941	23.047
sce00330.txt	sce00290.txt	0.285714	5	0.176471	23.065
sce00330.txt	sce00300.txt	0.7	4	0.318182	30.178
sce00330.txt	sce00310.txt	0.8	3	0.333333	13.183
sce00332.txt	sce00010.txt	1.0	2	0.666667	36.852
sce00332.txt	sce00020.txt	1.0	2	1.0	16.818
sce00332.txt	sce00030.txt	1.0	2	0.666667	24.341
sce00332.txt	sce00040.txt	1.0	2	1.0	3.994
sce00332.txt	sce00051.txt	1.0	2	1.0	17.431
sce00332.txt	sce00052.txt	0.5	1	0.333333	12.406
sce00332.txt	sce00053.txt	1.0	2	1.0	1.124
sce00332.txt	sce00061.txt	1.0	2	0.666667	6.547
sce00332.txt	sce00062.txt	1.0	2	1.0	1.252
sce00332.txt	sce00071.txt	1.0	2	0.666667	8.629
sce00332.txt	sce00100.txt	1.0	2	1.0	3.112
sce00332.txt	sce00130.txt	1.0	2	1.0	2.288
sce00332.txt	sce00190.txt	1.0	2	1.0	8.236
sce00332.txt	sce00220.txt	1.0	2	0.666667	11.005
sce00332.txt	sce00230.txt	1.0	2	0.666667	44.862
sce00332.txt	sce00240.txt	1.0	2	1.0	22.947
sce00332.txt	sce00250.txt	1.0	2	1.0	17.018
sce00332.txt	sce00260.txt	1.0	2	0.666667	19.45
sce00332.txt	sce00270.txt	1.0	2	1.0	31.699
sce00332.txt	sce00280.txt	1.0	2	0.666667	5.663
sce00332.txt	sce00290.txt	1.0	2	1.0	5.696
sce00332.txt	sce00300.txt	1.0	2	1.0	8.324
sce00332.txt	sce00310.txt	0.5	1	0.5	3.207
sce00332.txt	sce00330.txt	1.0	2	1.0	14.984
sce00340.txt	sce00010.txt	0.857143	6	0.5	63.891
sce00340.txt	sce00020.txt	0.857143	6	0.5	26.705
sce00340.txt	sce00030.txt	0.857143	6	0.5	43.66
sce00340.txt	sce00040.txt	0.666667	3	0.5	8.015
sce00340.txt	sce00051.txt	1.0	7	0.4375	26.92
sce00340.txt	sce00052.txt	0.714286	3	0.714286	22.861
sce00340.txt	sce00053.txt	1.0	2	1.0	1.913
sce00340.txt	sce00061.txt	1.0	7	0.466667	10.78
sce00340.txt	sce00062.txt	0.5	2	0.333333	3.328
sce00340.txt	sce00071.txt	0.571429	2	0.444444	17.068
sce00340.txt	sce00100.txt	0.714286	5	0.625	7.882
sce00340.txt	sce00130.txt	0.833333	5	0.714286	4.03
sce00340.txt	sce00190.txt	0.714286	5	0.416667	11.021
sce00340.txt	sce00220.txt	1.0	7	0.4375	17.547
sce00340.txt	sce00230.txt	1.07143	7	0.411765	89.29
sce00340.txt	sce00240.txt	1.0	7	0.538462	47.274
sce00340.txt	sce00250.txt	0.857143	6	0.6	32.342
sce00340.txt	sce00260.txt	1.07143	7	0.368421	38.266
sce00340.txt	sce00270.txt	1.0	7	0.5	64.815
sce00340.txt	sce00280.txt	0.714286	3	0.625	8.512
sce00340.txt	sce00290.txt	0.857143	6	0.666667	12.175
sce00340.txt	sce00300.txt	0.714286	5	0.714286	16.637
sce00340.txt	sce00310.txt	0.6	2	0.5	4.998
sce00340.txt	sce00330.txt	0.857143	6	0.545455	19.417
sce00340.txt	sce00332.txt	1.0	2	1.0	5.108
sce00360.txt	sce00010.txt	0.8	4	0.444444	48.621
sce00360.txt	sce00020.txt	1.0	5	0.454545	23.75
sce00360.txt	sce00030.txt	1.0	5	0.625	29.118
sce00360.txt	sce00040.txt	0.6	3	0.5	4.964
sce00360.txt	sce00051.txt	1.0	5	0.714286	20.022
sce00360.txt	sce00052.txt	1.0	5	1.0	15.953
sce00360.txt	sce00053.txt	0.5	1	0.333333	1.581
sce00360.txt	sce00061.txt	0.8	4	0.333333	8.958
sce00360.txt	sce00062.txt	0.4	2	0.25	2.787
sce00360.txt	sce00071.txt	0.4	2	0.25	11.626
sce00360.txt	sce00100.txt	0.6	3	0.375	5.586
sce00360.txt	sce00130.txt	0.6	3	0.375	4.107
sce00360.txt	sce00190.txt	1.0	5	1.0	10.127
sce00360.txt	sce00220.txt	1.0	5	1.0	20.829
sce00360.txt	sce00230.txt	1.0	5	0.833333	54.636
sce00360.txt	sce00240.txt	1.0	5	0.357143	28.272
sce00360.txt	sce00250.txt	1.0	5	0.454545	27.516
sce00360.txt	sce00260.txt	1.0	5	0.357143	30.184
sce00360.txt	sce00270.txt	1.0	5	0.416667	54.425
sce00360.txt	sce00280.txt	1.0	5	1.0	7.988
sce00360.txt	sce00290.txt	0.8	4	0.363636	11.573
sce00360.txt	sce00300.txt	0.6	3	0.5	14.636
sce00360.txt	sce00310.txt	0.6	3	0.5	5.216
sce00360.txt	sce00330.txt	1.0	5	0.833333	18.666
sce00360.txt	sce00332.txt	0.5	1	0.333333	3.761
sce00360.txt	sce00340.txt	0.6	3	0.428571	9.978
sce00380.txt	sce00010.txt	0.62963	9	0.414634	140.315
sce00380.txt	sce00020.txt	0.703704	12	0.487179	73.487
sce00380.txt	sce00030.txt	0.555556	12	0.192308	66.834
sce00380.txt	sce00040.txt	1.0	6	0.545455	12.675
sce00380.txt	sce00051.txt	0.666667	10	0.26087	46.355
sce00380.txt	sce00052.txt	0.481481	8	0.282609	39.6
sce00380.txt	sce00053.txt	1.0	2	1.0	5.676
sce00380.txt	sce00061.txt	0.407407	4	0.305556	29.151
sce00380.txt	sce00062.txt	0.666667	4	0.333333	9.865
sce00380.txt	sce00071.txt	0.444444	10	0.307692	49.774
sce00380.txt	sce00100.txt	0.615385	5	0.333333	21.694
sce00380.txt	sce00130.txt	0.833333	5	0.5	14.631
sce00380.txt	sce00190.txt	0.37037	7	0.212766	36.229
sce00380.txt	sce00220.txt	0.703704	10	0.395833	39.753
sce00380.txt	sce00230.txt	0.962963	14	0.320988	130.56
sce00380.txt	sce00240.txt	0.925926	14	0.423729	69.306
sce00380.txt	sce00250.txt	0.925926	13	0.454545	59.653
sce00380.txt	sce00260.txt	0.703704	14	0.322034	68.418
sce00380.txt	sce00270.txt	0.851852	14	0.319444	108.435
sce00380.txt	sce00280.txt	1.0	6	0.642857	35.224
sce00380.txt	sce00290.txt	0.636364	7	0.538462	28.753
sce00380.txt	sce00300.txt	0.6	3	0.285714	33.35
sce00380.txt	sce00310.txt	0.8	3	0.363636	11.858
sce00380.txt	sce00330.txt	0.714286	10	0.535714	36.859
sce00380.txt	sce00332.txt	1.0	2	1.0	9.002
sce00380.txt	sce00340.txt	0.857143	6	0.5	19.006
sce00380.txt	sce00360.txt	1.0	5	0.555556	16.222
sce00400.txt	sce00010.txt	0.423077	10	0.314286	148.842
sce00400.txt	sce00020.txt	0.884615	23	0.45098	62.645
sce00400.txt	sce00030.txt	0.807692	21	0.381818	99.833
sce00400.txt	sce00040.txt	1.0	6	1.0	16.783
sce00400.txt	sce00051.txt	0.769231	20	0.277778	61.79
sce00400.txt	sce00052.txt	0.5	13	0.295455	53.011
sce00400.txt	sce00053.txt	1.0	2	1.0	4.547
sce00400.txt	sce00061.txt	0.307692	8	0.205128	25.03
sce00400.txt	sce00062.txt	1.0	6	0.75	8.086
sce00400.txt	sce00071.txt	0.423077	8	0.282051	38.899
sce00400.txt	sce00100.txt	0.692308	7	0.391304	16.427
sce00400.txt	sce00130.txt	1.0	6	0.857143	10.439
sce00400.txt	sce00190.txt	0.423077	11	0.244444	26.355
sce00400.txt	sce00220.txt	0.615385	15	0.32	49.442
sce00400.txt	sce00230.txt	1.0	26	0.351351	187.695
sce00400.txt	sce00240.txt	0.884615	23	0.425926	103.044
sce00400.txt	sce00250.txt	1.0	26	0.541667	77.824
sce00400.txt	sce00260.txt	0.730769	19	0.311475	93.59
sce00400.txt	sce00270.txt	0.807692	21	0.283784	161.651
sce00400.txt	sce00280.txt	1.0	6	0.5625	23.142
sce00400.txt	sce00290.txt	0.590909	13	0.464286	27.599
sce00400.txt	sce00300.txt	0.9	6	0.5	41.087
sce00400.txt	sce00310.txt	1.0	3	0.454545	14.407
sce00400.txt	sce00330.txt	0.666667	14	0.482759	52.543
sce00400.txt	sce00332.txt	1.0	2	1.0	12.638
sce00400.txt	sce00340.txt	0.714286	5	0.416667	32.02
sce00400.txt	sce00360.txt	1.0	5	1.0	27.453
sce00400.txt	sce00380.txt	0.538462	9	0.358974	45.51
sce00410.txt	sce00010.txt	0.62069	16	0.62069	120.046
sce00410.txt	sce00020.txt	0.655172	17	0.475	62.712
sce00410.txt	sce00030.txt	1.0	27	0.690476	53.556
sce00410.txt	sce00040.txt	1.0	6	0.4	10.786
sce00410.txt	sce00051.txt	0.758621	20	0.44	40.817
sce00410.txt	sce00052.txt	0.448276	12	0.325	32.057
sce00410.txt	sce00053.txt	1.0	2	0.666667	5.859
sce00410.txt	sce00061.txt	0.655172	19	0.487179	25.574
sce00410.txt	sce00062.txt	1.0	6	0.4	9.383
sce00410.txt	sce00071.txt	0.62069	18	0.428571	43.97
sce00410.txt	sce00100.txt	0.615385	4	0.444444	18.319
sce00410.txt	sce00130.txt	0.833333	5	0.416667	12.988
sce00410.txt	sce00190.txt	0.482759	14	0.378378	32.843
sce00410.txt	sce00220.txt	0.896552	24	0.742857	34.2
sce00410.txt	sce00230.txt	1.0	27	0.58	99.932
sce00410.txt	sce00240.txt	0.793103	21	0.605263	52.497
sce00410.txt	sce00250.txt	1.0	27	0.828571	51.562
sce00410.txt	sce00260.txt	0.896552	24	0.577778	56.183
sce00410.txt	sce00270.txt	0.862069	23	0.595238	86.262
sce00410.txt	sce00280.txt	0.777778	6	0.304348	33.07
sce00410.txt	sce00290.txt	0.681818	14	0.428571	22.951
sce00410.txt	sce00300.txt	0.9	7	0.346154	25.123
sce00410.txt	sce00310.txt	1.0	3	0.5	10.366
sce00410.txt	sce00330.txt	0.333333	5	0.205882	33.394
sce00410.txt	sce00332.txt	1.0	2	0.666667	7.804
sce00410.txt	sce00340.txt	1.0	7	0.538462	13.819
sce00410.txt	sce00360.txt	1.0	5	1.0	11.826
sce00410.txt	sce00380.txt	0.37037	7	0.277778	44.929
sce00410.txt	sce00400.txt	0.230769	3	0.15	34.66
sce00440.txt	sce00010.txt	1.0	1	0.5	20.644
sce00440.txt	sce00020.txt	1.0	1	1.0	7.827
sce00440.txt	sce00030.txt	1.0	1	0.5	14.703
sce00440.txt	sce00040.txt	1.0	1	0.666667	2.589
sce00440.txt	sce00051.txt	1.0	1	0.4	8.294
sce00440.txt	sce00052.txt	1.0	1	1.0	7.733
sce00440.txt	sce00053.txt	0.5	1	0.5	0.661
sce00440.txt	sce00061.txt	1.0	1	0.4	4.458
sce00440.txt	sce00062.txt	1.0	1	0.666667	3.312
sce00440.txt	sce00071.txt	1.0	1	1.0	5.348
sce00440.txt	sce00100.txt	1.0	1	0.666667	8.27
sce00440.txt	sce00130.txt	1.0	1	1.0	1.621
sce00440.txt	sce00190.txt	1.0	1	0.5	4.125
sce00440.txt	sce00220.txt	1.0	1	0.5	6.101
sce00440.txt	sce00230.txt	1.0	1	0.333333	28.807
sce00440.txt	sce00240.txt	1.0	1	1.0	15.557
sce00440.txt	sce00250.txt	1.0	1	0.666667	9.983
sce00440.txt	sce00260.txt	1.0	1	0.5	13.001
sce00440.txt	sce00270.txt	1.0	1	0.4	20.524
sce00440.txt	sce00280.txt	1.0	1	1.0	3.25
sce00440.txt	sce00290.txt	1.0	1	0.4	4.073
sce00440.txt	sce00300.txt	0.5	1	0.333333	5.594
sce00440.txt	sce00310.txt	1.0	1	1.0	1.847
sce00440.txt	sce00330.txt	1.0	1	0.666667	6.185
sce00440.txt	sce00332.txt	0.5	1	0.5	1.5
sce00440.txt	sce00340.txt	1.0	1	1.0	3.679
sce00440.txt	sce00360.txt	0.5	1	0.25	2.437
sce00440.txt	sce00380.txt	1.0	1	0.666667	5.649
sce00440.txt	sce00400.txt	1.0	1	0.666667	8.58
sce00440.txt	sce00410.txt	1.0	1	1.0	4.097
sce00051.txt	sce00010.txt	0.602041	55	0.453846	263.964
sce00051.txt	sce00020.txt	0.32967	27	0.243902	104.89
sce00051.txt	sce00030.txt	0.55102	54	0.409091	144.017
sce00051.txt	sce00040.txt	1.0	6	1.0	30.929
sce00450.txt	sce00010.txt	0.8	12	0.666667	95.394
sce00450.txt	sce00020.txt	0.866667	13	0.619048	47.49
sce00450.txt	sce00030.txt	1.0	15	0.714286	55.448
sce00450.txt	sce00040.txt	0.833333	4	0.5	10.108
sce00450.txt	sce00051.txt	0.866667	13	0.325	39.185
sce00450.txt	sce00052.txt	0.4	4	0.25	31.212
sce00450.txt	sce00053.txt	1.0	2	1.0	3.838
sce00450.txt	sce00061.txt	0.6	9	0.290323	19.766
sce00450.txt	sce00062.txt	0.5	3	0.272727	5.715
sce00450.txt	sce00071.txt	0.6	6	0.375	23.776
sce00450.txt	sce00100.txt	0.153846	2	0.0909091	12.313
sce00450.txt	sce00130.txt	0.666667	4	0.444444	9.544
sce00450.txt	sce00190.txt	0.333333	5	0.178571	24.536
sce00450.txt	sce00220.txt	0.8	12	0.48	32.371
sce00450.txt	sce00230.txt	1.0	15	0.428571	107.017
sce00450.txt	sce00240.txt	0.8	12	0.363636	55.573
sce00450.txt	sce00250.txt	1.0	15	0.428571	46.467
sce00450.txt	sce00260.txt	0.866667	13	0.433333	57.96
sce00450.txt	sce00270.txt	1.0	15	0.46875	106.038
sce00450.txt	sce00280.txt	0.444444	2	0.222222	15.233
sce00450.txt	sce00290.txt	0.666667	10	0.416667	20.173
sce00450.txt	sce00300.txt	0.1	1	0.0555556	23.755
sce00450.txt	sce00310.txt	1.0	3	0.454545	8.36
sce00450.txt	sce00330.txt	0.6	9	0.409091	28.832
sce00450.txt	sce00332.txt	1.0	2	1.0	7.202
sce00450.txt	sce00340.txt	0.714286	4	0.454545	14.271
sce00450.txt	sce00360.txt	1.0	5	0.714286	12.846
sce00450.txt	sce00380.txt	0.866667	7	0.722222	26.133
sce00450.txt	sce00400.txt	0.533333	8	0.333333	35.788
